Recipe ID;Category;Directions
277;Home  >  Recipes  >  Main Dish  >  Savory Pies  >  Shepherd's Pie;Bring a large pot of salted water to a boil. Add potatoes and cook until tender but still firm, about 15 minutes. Drain and mash. Mix in butter, finely chopped onion and 1/4 cup shredded cheese. Season with salt and pepper to taste, set aside.<br>Bring a large pot of salted water to a boil. Add carrots and cook until tender but still firm, about 15 minutes. Drain, mash and set aside. Preheat oven to 375 degrees F (190 degrees C.)<br>Heat oil in a large frying pan. Add onion and cook until clear. Add ground beef and cook until well browned. Pour off excess fat, then stir in flour and cook 1 minute. Add ketchup and beef broth. Bring to a boil, reduce heat and simmer for 5 minutes.<br>Spread the ground beef in an even layer on the bottom of a 2 quart casserole dish. Next, spread a layer of mashed carrots. Top with the mashed potato mixture and sprinkle with remaining shredded cheese.<br>Bake in the preheated oven for 20 minutes, or until golden brown.<br>
848;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;Preheat oven to 375 degrees F (190 degrees C).<br>In a small saucepan melt butter/margarine with garlic. Dip chicken pieces in butter/garlic sauce, letting extra drip off, then coat completely with bread crumbs.<br>Place coated chicken in a lightly greased 9x13 inch baking dish. Combine any leftover butter/garlic sauce with bread crumbs and spoon mixture over chicken pieces. Bake in the preheated oven for 45 minutes to 1 hour.<br>
1891;Home  >  Recipes  >  Main Dish  >  Meatloaf  >  Beef Meatloaf;Preheat oven to 350 degrees F (175 degrees C).<br>In a small bowl, combine ketchup, brown sugar, 1 tablespoon lemon juice and dry mustard until smooth.<br>In a large bowl, combine ground beef, shredded bread, onion, egg, bouillon, 3 tablespoons lemon juice, and 1/3 cup of the ketchup mixture until well mixed. Form into a loaf and place in a 9x5 inch loaf pan.<br>Bake 1 hour. Pour off fat. Pour reserved ketchup mixture over loaf. Bake 10 minutes more.<br>
547;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts  >  Pan-Fried;Cut each breast into 1 inch pieces. Sprinkle chicken with a 1/4 teaspoon each of salt, pepper, and paprika.<br>Heat oil in a large skillet over medium heat. Add chicken, and cook until golden. Remove chicken, and set aside.<br>Add green pepper, onions, and garlic to oil in skillet. Cook for 5 minutes. Add rice, cook and stir until rice is opaque, 1 to 2 minutes. Stir in broth, white wine, saffron, and tomatoes. Stir in remaining salt, pepper, and paprika. Return to a boil. Cover, and simmer for 20 minutes.<br>Return chicken to the skillet, and cook to reheat. Stir in parsley.<br>
3938;Home  >  Recipes  >  Main Dish  >  Pasta;Bring a large pot of lightly salted water to a boil. Cook pasta in boiling water until al dente. Drain.<br>Meanwhile, cook ground meat and onion in a skillet over medium heat, stirring frequently, until meat is browned. Stir in pasta sauce, reduce heat, and simmer for 15 minutes.<br>Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 9x13 inch baking dish. Layer the ingredients in the prepared baking dish as follows: half of the cooked pasta, all the provolone cheese, all the sour cream, half of the sauce mixture, remaining pasta, mozzarella cheese, and remaining sauce mixture. Top with grated Parmesan cheese.<br>Bake in preheated oven for 30 minutes, or until bubbly.<br>
486;Home  >  Recipes  >  Main Dish  >  Quiche  >  Vegetarian Quiche;Preheat oven to 350 degrees F (175 degrees C).<br>Over medium-low heat melt butter in a large saucepan. Add onions, garlic and broccoli. Cook slowly, stirring occasionally until the vegetables are soft. Spoon vegetables into crust and sprinkle with cheese.<br>Combine eggs and milk. Season with salt and pepper. Stir in melted butter. Pour egg mixture over vegetables and cheese.<br>Bake in preheated oven for 30 to 50 minutes, or until center has set.<br>
247;Home  >  Recipes  >  Main Dish  >  Quiche  >  Spinach Quiche;Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 9 inch pie pan.<br>Heat oil in a large skillet over medium-high heat. Add onions and cook, stirring occasionally, until onions are soft. Stir in spinach and continue cooking until excess moisture has evaporated.<br>In a large bowl, combine eggs, cheese, salt and pepper. Add spinach mixture and stir to blend. Scoop into prepared pie pan.<br>Bake in preheated oven until eggs have set, about 30 minutes. Let cool for 10 minutes before serving.<br>
1300;Home  >  Recipes  >  Main Dish  >  Sandwiches  >  Wraps and Roll-Ups;Mix together the mayonnaise, cucumber, 1 tablespoon of honey, 1/2 teaspoon of cayenne pepper, and black pepper in a bowl until smooth. Cover and refrigerate until needed.<br>Heat the olive oil in a skillet on medium-high heat, and cook and stir the chicken breast strips until they are beginning to turn golden and are no longer pink in the middle, about 8 minutes. Stir in the salsa, 1 tablespoon of honey, and 1/2 teaspoon of cayenne pepper. Reduce the heat to medium-low and simmer, stirring occasionally, until the flavors have blended, about 5 minutes.<br>Stack the tortillas, 4 at a time, in a microwave oven and heat until warm and pliable, 20 to 30 seconds per batch.<br>Spread each tortilla with 1 tablespoon of the mayonnaise-cucumber mixture, top with a layer of baby spinach leaves, and arrange about 1/2 cup of chicken mixture on the spinach leaves.<br>Fold the bottom of each tortilla up about 2 inches, and start rolling the burrito from the right side. When the burrito is half-rolled, fold the top of the tortilla down, enclosing the filling, and continue rolling to make a tight, compact cylinder.<br>
274;Home  >  Recipes  >  Main Dish  >  Sandwiches;Drain and rinse chickpeas. Pour chickpeas into a medium size mixing bowl and mash with a fork. Mix in celery, onion, mayonnaise (to taste), lemon juice, dill, salt and pepper to taste.<br>
362;Home  >  Recipes  >  Main Dish  >  Chicken  >  Chicken Adobo;Place chicken in a slow cooker. In a small bowl mix the onion, garlic, soy sauce, and vinegar, and pour over the chicken. Cook on Low for 6 to 8 hours.<br>
2039;Home  >  Recipes  >  Main Dish  >  Seafood  >  Shrimp;In a mixing bowl, mix together olive oil, parsley, lemon juice, hot sauce, garlic, tomato paste, oregano, salt, and black pepper. Reserve a small amount for basting later. Pour remaining marinade into a large resealable plastic bag with shrimp. Seal, and marinate in the refrigerator for 2 hours.<br>Preheat grill for medium-low heat. Thread shrimp onto skewers, piercing once near the tail and once near the head. Discard marinade.<br>Lightly oil grill grate. Cook shrimp for 5 minutes per side, or until opaque, basting frequently with reserved marinade.<br>
3054;Home  >  Recipes  >  Main Dish  >  Pork  >  Ham;Lightly flour chicken breasts, shaking off excess flour. In a large skillet over low heat, melt butter/margarine. Add chicken and saute until lightly browned, about 2 minutes each side. Remove with slotted spatula and set aside.<br>Increase heat to medium low. Add mushrooms and saute until juices are rendered, about 4 minutes. Add wine and simmer until reduced by 1/4, about 3 to 4 minutes. Increase heat to medium high. Add stock, parsley and pepper and simmer until sauce reduced to 1 cup, about 10 minutes.<br>Reduce heat to low. Top each chicken breast with a slice of prosciutto and a slice of fontina cheese. Return chicken to skillet and cook just until cheese melts. Transfer chicken to individual plates and top each with some of the mushroom sauce before serving.<br>
1422;Home  >  Recipes  >  Main Dish;Remove skin from chicken, and empty inner cavity of contents within. Pat chicken dry with a paper towel, and place inside the slow cooker.<br>In a bowl, stir together the chicken broth, soy sauce, olive oil, honey, Worcestershire sauce, balsamic vinegar, lemon juice, sesame oil, and minced garlic. Pour mixture over chicken, and cover.<br>Cook chicken on low setting for 8 hours, or 4 hours on high setting.<br>
2642;Home  >  Recipes  >  Main Dish  >  Roasts;Preheat oven to 325 degrees F (165 degrees C). Lightly flour an oven bag.<br>In a small bowl, blend brown sugar, applesauce, and ginger.<br>Place pork roast in the prepared oven bag. Pour the brown sugar mixture over the roast. Seal bag, and cut several small slits in the top.<br>Cook the roast 1 hour in the preheated oven, or until the internal temperature has reached 145 degrees F (63 degrees C).<br>
3409;Home  >  Recipes  >  Main Dish  >  Burgers  >  Chicken;Preheat an outdoor grill for medium-high heat, and lightly oil the grate. Stir the sour cream, blue cheese, and Worcestershire sauce together in a small bowl, set aside.<br>Mix the ground chicken, 1/4 cup hot sauce, celery salt, poultry seasoning, paprika, and cayenne pepper together in a mixing bowl until evenly blended. Form into four 3/4-inch-thick patties.<br>Cook the chicken burgers on the preheated grill 6 to 7 minutes until well marked. Spray the uncooked top of the burger with cooking spray, and flip the burgers over. Brush the cooked side with 1 tablespoon hot sauce, and continue cooking until no longer pink in the center and the juices run clear, about 5 minutes more. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).<br>To assemble the burgers, place a lettuce leaf on each roll bottom. Top with a burger patty, then spoon on 2 tablespoons of blue cheese sauce, and 2 tablespoons celery. Place the top of the roll on top to finish the sandwich.<br>
2352;Home  >  Recipes  >  Main Dish;Place the pork shoulder, oranges, onion, garlic, kosher salt, cumin, black peppercorns, and bay leaves into a large Dutch oven. Add water to cover. Bring to a boil over high heat, then reduce the heat to medium-low, and simmer for 10 minutes. Skim off any foam that rises to the top. Cover loosely, and simmer until the meat is tender, about 1 1/2 hours. Allow the pork to cool, covered, in the broth for 1 hour. Shred the meat with two forks.<br>
1445;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;Preheat oven to 425 degrees F (220 degrees C).<br>In a bowl, prepare the basting sauce by combining olive oil, onion, garlic, thyme, rosemary, sage, marjoram, salt, pepper, and hot pepper sauce.<br>Turn chicken breasts in sauce to coat thoroughly. Place skin side up in a shallow baking dish. Cover.<br>Roast at 425 degrees F (220 degrees C), basting occasionally with pan drippings, for about 35 to 45 minutes. Remove to warm platter, spoon pan juices over, and sprinkle with fresh parsley.<br>
1840;Home  >  Recipes  >  Main Dish  >  Sandwiches  >  Wraps and Roll-Ups;Combine rice and water in a saucepan, and bring to a boil. Reduce heat to low, cover, and simmer for 35 to 40 minutes, or until tender. Remove from heat, and cool.<br>Place black beans and pinto beans into a colander or strainer, and rinse. Add corn and diced tomatoes with green chilies, and toss to mix. Transfer to a large bowl, and mix in rice and cheese.<br>Divide the mixture evenly among the tortillas, and roll up. Wrap individually in plastic wrap, place into a large freezer bag, and freeze. Reheat as needed in the microwave for lunch or snacks.<br>
671;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;Preheat oven to 350 degrees F (175 degrees C). Coat a 9x13 inch baking dish with cooking spray.<br>Sprinkle 1 teaspoon parsley and 1 teaspoon basil evenly over the bottom of the baking dish. Arrange chicken breast halves in the dish, and sprinkle evenly with garlic slices. In a small bowl, mix the remaining 2 teaspoons parsley, remaining 2 teaspoons basil, salt, and red pepper, sprinkle over the chicken. Top with tomato slices.<br>Bake covered in the preheated oven 25 minutes. Remove cover, and continue baking 15 minutes, or until chicken juices run clear.<br>
2070;Home  >  Recipes  >  Main Dish  >  Meatballs;In a large bowl, mix the ground beef, croutons, sweet onion, egg, garlic, Worcestershire sauce, mustard, red pepper flakes, and Cajun seasoning. Form the mixture by hand into meatballs.<br>Heat the olive oil and melt the butter in a skillet over medium heat. Place the meatballs in the skillet, and cook, turning constantly, 20 minutes, or to desired doneness.<br>
